Identifiant arc,Libelle,Date et heure de comptage,Debit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Libelle noeud amont,Identifiant noeud aval,Libelle noeud aval,Etat arc,Date debut dispo data,Date fin dispo data,geo_point_2d,Unnamed: 14
6996,Belleville,2023-03-09T03:00:00+01:00,60.0,4.98278,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,38353.0,43617.0,48.8761648476179,2.40305031137545
6996,Belleville,2023-03-09T01:00:00+01:00,152.0,11.58667,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,38353.0,43617.0,48.8761648476179,2.40305031137545
6572,Bd_Kellermann,2024-01-04T23:00:00+01:00,93.0,0.28778,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T21:00:00+01:00,183.0,1.05111,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T19:00:00+01:00,207.0,1.02834,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T18:00:00+01:00,297.0,1.34611,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T17:00:00+01:00,334.0,1.70389,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T16:00:00+01:00,432.0,2.29889,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-05T00:00:00+01:00,82.0,0.25,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T22:00:00+01:00,87.0,0.26389,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6572,Bd_Kellermann,2024-01-04T20:00:00+01:00,258.0,1.54278,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6793,Quai_d'Orsay,2024-03-08T09:00:00+01:00,821.0,2.80556,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6572,Bd_Kellermann,2024-01-04T15:00:00+01:00,216.0,0.98278,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,39041.0,44927.0,48.8198922370794,2.34714097051523
6793,Quai_d'Orsay,2024-03-08T07:00:00+01:00,199.0,0.85556,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T05:00:00+01:00,72.0,0.40222,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T10:00:00+01:00,763.0,2.43611,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T02:00:00+01:00,238.0,1.58,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T08:00:00+01:00,494.0,1.57389,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T06:00:00+01:00,71.0,0.41444,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T04:00:00+01:00,83.0,0.595,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T03:00:00+01:00,134.0,0.66389,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6793,Quai_d'Orsay,2024-03-08T01:00:00+01:00,389.0,3.23556,Fluide,3522,Quai_d'Orsay-face_57-59,2349,Pl_de_Finlande,Invalide,41472.0,44927.0,48.8625234386031,2.30899274499105
6815,Av_Champs_Elysees,2023-12-06T13:00:00+01:00,417.0,3.96889,Fluide,3532,Av_Champs_Elysee_Souterrain,138,Pl_Concorde-Av_Champs_Elysees,Invalide,41645.0,44927.0,48.8660341205587,2.31903315952825
6815,Av_Champs_Elysees,2023-12-06T09:00:00+01:00,291.0,1.79778,Fluide,3532,Av_Champs_Elysee_Souterrain,138,Pl_Concorde-Av_Champs_Elysees,Invalide,41645.0,44927.0,48.8660341205587,2.31903315952825
6815,Av_Champs_Elysees,2023-12-06T07:00:00+01:00,128.0,1.12111,Fluide,3532,Av_Champs_Elysee_Souterrain,138,Pl_Concorde-Av_Champs_Elysees,Invalide,41645.0,44927.0,48.8660341205587,2.31903315952825
6815,Av_Champs_Elysees,2023-12-06T05:00:00+01:00,33.0,0.53389,Fluide,3532,Av_Champs_Elysee_Souterrain,138,Pl_Concorde-Av_Champs_Elysees,Invalide,41645.0,44927.0,48.8660341205587,2.31903315952825
6798,Bd_Malesherbes,2024-03-08T06:00:00+01:00,350.0,3.92778,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6798,Bd_Malesherbes,2024-03-08T03:00:00+01:00,471.0,5.40889,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6818,Bd_Malesherbes,2023-12-07T05:00:00+01:00,115.0,0.10889,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6798,Bd_Malesherbes,2024-03-08T02:00:00+01:00,660.0,7.67556,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6818,Bd_Malesherbes,2023-12-07T04:00:00+01:00,133.0,0.10333,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6798,Bd_Malesherbes,2024-03-08T09:00:00+01:00,645.0,7.38389,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6818,Bd_Malesherbes,2023-12-07T01:00:00+01:00,415.0,0.59667,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6798,Bd_Malesherbes,2024-03-08T08:00:00+01:00,515.0,6.275,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6798,Bd_Malesherbes,2024-03-08T07:00:00+01:00,425.0,4.61778,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6798,Bd_Malesherbes,2024-03-08T04:00:00+01:00,316.0,3.63889,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6798,Bd_Malesherbes,2024-03-08T01:00:00+01:00,740.0,16.21056,Pr�-satur�,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6818,Bd_Malesherbes,2023-12-06T14:00:00+01:00,642.0,5.36167,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T12:00:00+01:00,504.0,9.58722,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T10:00:00+01:00,518.0,3.60222,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T09:00:00+01:00,438.0,3.71111,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T07:00:00+01:00,212.0,0.37111,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T05:00:00+01:00,99.0,0.07722,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-12-06T02:00:00+01:00,292.0,0.35722,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6996,Belleville,2023-06-07T12:00:00+02:00,351.0,40.90722,Satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6998,Bd_Poniatowski,2023-06-07T12:00:00+02:00,359.0,4.59611,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
7257,Bd_Magenta,2023-08-09T09:00:00+02:00,174.0,4.97945,Fluide,827,Bd_Magenta-Rue_Fbg_St_Denis,3399,Bd_Magenta-St_Laurent,Invalide,,,,
7257,Bd_Magenta,2023-08-09T08:00:00+02:00,188.0,2.86444,Fluide,827,Bd_Magenta-Rue_Fbg_St_Denis,3399,Bd_Magenta-St_Laurent,Invalide,,,,
7257,Bd_Magenta,2023-08-09T06:00:00+02:00,100.0,7.30389,Fluide,827,Bd_Magenta-Rue_Fbg_St_Denis,3399,Bd_Magenta-St_Laurent,Invalide,,,,
7257,Bd_Magenta,2023-08-09T05:00:00+02:00,51.0,6.37556,Fluide,827,Bd_Magenta-Rue_Fbg_St_Denis,3399,Bd_Magenta-St_Laurent,Invalide,,,,
7257,Bd_Magenta,2023-08-09T01:00:00+02:00,85.0,6.93389,Fluide,827,Bd_Magenta-Rue_Fbg_St_Denis,3399,Bd_Magenta-St_Laurent,Invalide,,,,
6811,Alain,2023-07-18T16:00:00+02:00,880.0,14.8,Fluide,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294429,2.3165327541667
6557,Bd_Magenta,2023-03-10T00:00:00+01:00,797.0,14.91333,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T23:00:00+01:00,691.0,11.34556,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T18:00:00+01:00,418.0,4.41556,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6586,Bd_des_Invalides,2023-11-06T08:00:00+01:00,498.0,3.12611,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6557,Bd_Magenta,2023-03-09T17:00:00+01:00,179.0,4.41389,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6586,Bd_des_Invalides,2023-11-06T04:00:00+01:00,15.0,0.06722,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6557,Bd_Magenta,2023-03-09T16:00:00+01:00,1007.0,26.29334,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6586,Bd_des_Invalides,2023-11-06T03:00:00+01:00,19.0,0.11334,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6557,Bd_Magenta,2023-03-09T15:00:00+01:00,930.0,17.19278,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6586,Bd_des_Invalides,2023-11-06T02:00:00+01:00,68.0,0.39056,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6557,Bd_Magenta,2023-03-09T13:00:00+01:00,925.0,12.14278,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T10:00:00+01:00,863.0,17.63278,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T09:00:00+01:00,836.0,16.58222,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T08:00:00+01:00,850.0,19.76222,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T04:00:00+01:00,250.0,1.97778,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-03-09T02:00:00+01:00,504.0,5.20389,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38353.0,43617.0,48.8761956665731,2.35615646760914
7050,Bd_Bessieres,2023-06-07T12:00:00+02:00,259.0,3.31833,Fluide,2018,Bd_Bessieres-Dr_Brousse,3641,Bd_Bessieres_face_67,Invalide,,,,
7054,Bd_Malesherbes,2023-06-07T12:00:00+02:00,737.0,18.31111,Pr�-satur�,2250,Bd_Berthier-Av_Pte_d'Asnieres,3644,Malesherbes-Lambert,Invalide,,,,
6586,Bd_des_Invalides,2023-11-06T07:00:00+01:00,181.0,1.09333,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-11-06T06:00:00+01:00,57.0,0.28945,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-11-06T05:00:00+01:00,26.0,0.12111,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-11-06T01:00:00+01:00,116.0,0.75667,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6556,Av_Jean_Jaures,2023-09-05T23:00:00+02:00,397.0,14.81667,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-05T22:00:00+02:00,446.0,32.04222,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-05T16:00:00+02:00,471.0,67.82278,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6600,Quai_Austerlitz,2023-11-06T08:00:00+01:00,43.5,1.47722,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6600,Quai_Austerlitz,2023-11-06T06:00:00+01:00,6.0,0.075,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6600,Quai_Austerlitz,2023-11-06T04:00:00+01:00,3.0,0.05778,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6600,Quai_Austerlitz,2023-11-06T03:00:00+01:00,4.5,0.04445,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6600,Quai_Austerlitz,2023-11-06T01:00:00+01:00,18.0,0.32722,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6627,Av_Simon_Bolivar,2023-08-09T17:00:00+02:00,140.0,2.85611,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6603,Julia_Bartet,2023-11-06T08:00:00+01:00,320.0,7.19667,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6603,Julia_Bartet,2023-11-06T07:00:00+01:00,322.0,21.83945,Pr�-satur�,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6603,Julia_Bartet,2023-11-06T04:00:00+01:00,54.0,0.78334,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6603,Julia_Bartet,2023-11-06T02:00:00+01:00,112.0,1.51611,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6638,Pyrenees,2023-08-09T17:00:00+02:00,269.0,4.16667,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6603,Julia_Bartet,2023-11-06T01:00:00+01:00,159.0,2.48889,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6643,Pyrenees,2023-08-09T17:00:00+02:00,433.0,5.77222,Fluide,725,Pyrenees-face_195,3439,Pyrenees-Bagnolet,Invalide,39288.0,44927.0,48.8602984112568,2.40095286670233
6652,Av_Pdt_Wilson,2023-08-09T17:00:00+02:00,450.0,3.67834,Fluide,2461,Pl_d'Iena,3445,Place_de_Tokyo,Invalide,39342.0,44927.0,48.8647392435358,2.29541354653625
6818,Bd_Malesherbes,2023-07-18T16:00:00+02:00,1189.0,5.70278,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6559,La_Fayette,2023-03-09T20:00:00+01:00,399.0,24.05167,Pr�-satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6600,Quai_Austerlitz,2023-11-06T07:00:00+01:00,19.5,0.51444,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6559,La_Fayette,2023-03-09T19:00:00+01:00,353.0,40.37334,Satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6600,Quai_Austerlitz,2023-11-06T05:00:00+01:00,3.0,0.05333,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6559,La_Fayette,2023-03-09T18:00:00+01:00,208.0,2.39889,Fluide,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6600,Quai_Austerlitz,2023-11-06T02:00:00+01:00,3.0,0.02389,Fluide,296,Pont_Charles_de_Gaulle_RG,294,Quai_Austerlitz_sortie_Gare,Invalide,39111.0,44927.0,48.8419579997478,2.36790338360784
6559,La_Fayette,2023-03-09T12:00:00+01:00,406.0,38.41945,Satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-03-09T09:00:00+01:00,673.0,9.16611,Fluide,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-03-09T07:00:00+01:00,299.0,18.14833,Pr�-satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6603,Julia_Bartet,2023-11-06T06:00:00+01:00,254.0,6.99222,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6559,La_Fayette,2023-03-09T04:00:00+01:00,58.0,0.82444,Fluide,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38353.0,43617.0,48.8787971462422,2.35492982074163
6603,Julia_Bartet,2023-11-06T05:00:00+01:00,77.0,1.20944,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6614,Av_Simon_Bolivar,2023-11-06T08:00:00+01:00,202.0,7.14,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6603,Julia_Bartet,2023-11-06T03:00:00+01:00,51.0,0.73167,Fluide,636,Julia_Bartet-PI,647,Place_de_la_Porte_de_Vanves,Invalide,38353.0,43617.0,48.8260594856383,2.30283372675154
6614,Av_Simon_Bolivar,2023-11-06T07:00:00+01:00,71.0,5.58334,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-11-06T05:00:00+01:00,22.0,0.19889,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-11-06T03:00:00+01:00,23.0,0.42222,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-11-06T02:00:00+01:00,51.0,0.72611,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6798,Bd_Malesherbes,2024-01-04T23:00:00+01:00,662.0,7.16611,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6614,Av_Simon_Bolivar,2023-11-06T01:00:00+01:00,67.0,1.46167,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6798,Bd_Malesherbes,2024-01-04T22:00:00+01:00,624.0,7.21167,Fluide,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6798,Bd_Malesherbes,2024-01-04T17:00:00+01:00,694.0,22.74556,Pr�-satur�,3525,Place_du_Nicaragua,2299,Place_Wagram,Invalide,41522.0,44927.0,48.8861706259789,2.30613212738856
6996,Belleville,2023-11-06T07:00:00+01:00,218.0,19.53556,Pr�-satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6609,Av_Marceau,2023-11-06T06:00:00+01:00,241.0,0.11889,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6996,Belleville,2023-11-06T05:00:00+01:00,53.0,3.88167,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6609,Av_Marceau,2023-11-06T05:00:00+01:00,66.0,0.10889,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6996,Belleville,2023-11-06T02:00:00+01:00,104.0,11.37889,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6609,Av_Marceau,2023-11-06T04:00:00+01:00,65.0,0.09945,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-11-06T03:00:00+01:00,75.0,0.07,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-11-06T02:00:00+01:00,116.0,0.21723,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6997,Bd_Poniatowski,2023-11-06T05:00:00+01:00,47.0,0.31833,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6609,Av_Marceau,2023-11-06T01:00:00+01:00,238.0,0.41611,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6997,Bd_Poniatowski,2023-11-06T03:00:00+01:00,36.0,0.32889,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6997,Bd_Poniatowski,2023-11-06T01:00:00+01:00,126.0,0.785,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
